city,time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,cloud_cover,wind_speed_10m,wind_gusts_10m,wind_direction_10m,rainfall_event,heavy_rain_event,thunderstorm_event,dense_fog_event,dust_storm_event,strong_wind_event,heatwave_event,source_file,fe_year,fe_month,fe_day,fe_dayofyear,fe_season,fe_precipitation_rollmean_3,fe_precipitation_rollmean_7,fe_rain_rollmean_3,fe_rain_rollmean_7,fe_rainfall_event_rollmean_3,fe_rainfall_event_rollmean_7
Nagpur,2023-02-21 11:00:00,32.8,24,9.5,33.3,0.0,0.0,0,1014.8,0,5.6,19.1,230,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 12:00:00,34.3,20,8.0,34.6,0.0,0.0,0,1013.5,0,7.0,20.9,249,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 13:00:00,35.1,18,7.5,35.3,0.0,0.0,0,1012.2,0,6.9,21.6,261,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 14:00:00,35.5,17,7.0,35.2,0.0,0.0,0,1011.0,0,6.9,21.2,276,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 15:00:00,35.6,16,6.2,34.2,0.0,0.0,0,1010.3,0,6.0,20.2,287,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 16:00:00,35.2,16,5.9,33.3,0.0,0.0,3,1010.2,83,5.7,17.6,288,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 17:00:00,34.3,17,5.7,33.0,0.0,0.0,3,1010.2,85,1.8,13.3,360,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 18:00:00,32.1,20,6.3,30.7,0.0,0.0,3,1010.7,96,3.1,3.2,135,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 19:00:00,26.2,33,8.5,24.6,0.0,0.0,0,1011.5,10,8.3,10.8,185,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 20:00:00,24.9,36,8.6,23.0,0.0,0.0,1,1012.0,26,10.3,12.6,205,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 21:00:00,24.4,34,7.4,22.6,0.0,0.0,2,1012.5,73,7.5,11.9,287,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 22:00:00,23.7,31,5.6,21.2,0.0,0.0,0,1012.9,0,9.4,19.1,302,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-21 23:00:00,22.9,31,5.0,20.3,0.0,0.0,0,1012.8,0,9.4,16.6,313,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,21,52,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 00:00:00,22.2,33,5.0,19.4,0.0,0.0,0,1012.6,1,10.6,17.6,325,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 01:00:00,21.8,35,5.5,19.0,0.0,0.0,0,1012.1,0,11.4,18.4,325,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 02:00:00,20.9,37,5.7,18.4,0.0,0.0,0,1011.7,0,10.1,20.5,325,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 03:00:00,20.3,38,5.4,17.5,0.0,0.0,0,1011.4,0,11.4,19.4,325,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 04:00:00,19.9,36,4.5,16.9,0.0,0.0,0,1011.5,0,11.8,20.9,333,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 05:00:00,17.8,47,6.3,15.6,0.0,0.0,0,1012.6,6,8.1,19.8,347,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 06:00:00,17.8,46,6.0,15.8,0.0,0.0,0,1013.0,0,6.6,10.4,338,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 07:00:00,19.5,42,6.4,17.3,0.0,0.0,0,1013.8,0,8.6,13.0,327,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 08:00:00,22.7,36,7.0,20.8,0.0,0.0,0,1014.7,7,7.2,16.6,333,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 09:00:00,26.3,30,7.4,24.5,0.0,0.0,0,1015.1,0,7.5,19.8,343,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 10:00:00,30.2,23,6.9,28.9,0.0,0.0,0,1014.9,0,7.9,21.6,344,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 11:00:00,32.8,16,3.7,31.2,0.0,0.0,0,1014.0,0,10.2,25.6,328,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 12:00:00,34.2,13,1.4,32.6,0.0,0.0,1,1012.9,48,10.5,26.3,301,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 13:00:00,35.0,9,-1.9,32.8,0.0,0.0,3,1011.6,100,11.3,27.7,287,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 14:00:00,35.1,9,-3.0,32.3,0.0,0.0,2,1010.3,78,10.4,27.7,284,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 15:00:00,35.0,9,-3.0,31.6,0.0,0.0,2,1009.5,75,9.8,25.2,287,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 16:00:00,34.5,9,-2.9,30.9,0.0,0.0,3,1009.5,98,7.4,22.7,293,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 17:00:00,31.6,32,12.9,31.5,0.0,0.0,3,1010.1,99,6.7,15.8,234,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 18:00:00,27.0,19,1.5,23.4,0.0,0.0,3,1010.6,100,11.2,13.3,213,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 19:00:00,26.6,17,-0.3,23.2,0.0,0.0,3,1011.1,100,8.4,13.3,239,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 20:00:00,25.8,19,0.7,22.5,0.0,0.0,3,1011.9,100,8.5,13.7,258,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 21:00:00,23.9,25,2.4,21.1,0.0,0.0,2,1012.2,71,7.6,13.3,295,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 22:00:00,23.3,28,4.0,20.2,0.0,0.0,0,1012.8,9,10.8,18.7,330,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-22 23:00:00,22.3,33,5.1,19.8,0.0,0.0,2,1012.6,54,8.7,18.0,315,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,22,53,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-23 00:00:00,21.7,35,5.7,19.2,0.0,0.0,0,1012.4,14,9.4,15.8,320,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,23,54,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-23 01:00:00,21.2,38,6.2,18.7,0.0,0.0,0,1011.9,3,10.2,17.6,321,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,23,54,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-23 02:00:00,20.4,41,6.5,18.1,0.0,0.0,0,1011.5,8,9.6,17.3,326,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,23,54,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-23 03:00:00,19.4,44,6.8,17.3,0.0,0.0,0,1011.4,5,8.8,16.2,325,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,23,54,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-23 04:00:00,18.6,47,6.9,16.6,0.0,0.0,0,1011.6,18,7.6,14.8,329,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,23,54,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-02-23 05:00:00,17.1,56,8.3,15.6,0.0,0.0,1,1012.3,30,7.1,12.2,345,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,2,23,54,winter,0.0,0.0,0.0,0.0,0.0,0.0
